account_a,account_b,shared_attribute,attribute_value,min_gap_minutes,burst_score
acc_00425,acc_00921,device_id,Windows,674.35,0.0014807137040053304
acc_00425,acc_00922,device_id,Windows,675.25,0.0014787430683918669
acc_00425,acc_00937,device_id,Windows,685.1833333333333,0.0014573364747030677
acc_00425,acc_00954,device_id,Windows,692.8333333333334,0.0014412683161181838
acc_00425,acc_00956,device_id,Windows,693.6333333333333,0.00143960842650799
acc_00425,acc_00958,device_id,Windows,694.1166666666667,0.0014386074280096867
acc_00425,acc_00963,device_id,Windows,697.6833333333333,0.0014312635671858973
acc_00425,acc_00964,device_id,Windows,697.8166666666667,0.0014309904839132819
acc_00425,acc_00969,device_id,Windows,701.5666666666667,0.0014233524695165345
acc_00425,acc_00978,device_id,Windows,709.8666666666667,0.0014067335646628528
acc_00425,acc_00979,device_id,Windows,709.9666666666667,0.0014065357025645833
acc_00425,acc_00986,device_id,Windows,711.0833333333334,0.0014043300175541251
acc_00425,acc_00987,device_id,Windows,711.6666666666666,0.0014031805425631433
acc_00425,acc_00990,device_id,Windows,713.7666666666667,0.0013990579676351257
acc_00425,acc_01011,device_id,Windows,726.5833333333334,0.0013744130111098384
acc_00425,acc_01014,device_id,Windows,727.3,0.001373060551970342
acc_00425,acc_01017,device_id,Windows,728.85,0.0013701445502500513
acc_00425,acc_01032,device_id,Windows,209.31666666666666,0.004754734923528014
acc_00425,acc_01035,device_id,Windows,733.5,0.0013614703880190605
acc_00425,acc_01092,device_id,Windows,757.75,0.0013179571663920922
acc_00425,acc_01106,device_id,Windows,763.4333333333333,0.0013081585488161167
acc_00425,acc_01108,device_id,Windows,764.3333333333334,0.0013066202090592333
acc_00425,acc_01144,device_id,Windows,782.0833333333334,0.001277003298925189
acc_00425,acc_01191,device_id,Windows,799.55,0.0012491412154144027
acc_00425,acc_01197,device_id,Windows,802.5666666666667,0.001244451818973742
acc_00425,acc_01208,device_id,Windows,805.1666666666666,0.0012404382881951624
acc_00425,acc_01217,device_id,Windows,809.4666666666667,0.0012338570370979682
acc_00425,acc_01222,device_id,Windows,811.3166666666667,0.001231047005478159
acc_00425,acc_01236,device_id,Windows,816.5666666666667,0.0012231418436824723
acc_00425,acc_01261,device_id,Windows,823.1666666666666,0.0012133468149646107
acc_00425,acc_01268,device_id,Windows,827.6833333333333,0.001206733573339233
acc_00425,acc_01321,device_id,Windows,850.0,0.0011750881316098707
acc_00425,acc_01322,device_id,Windows,850.8333333333334,0.0011739385638818234
acc_00425,acc_01331,device_id,Windows,853.0166666666667,0.0011709373353369372
acc_00425,acc_01346,device_id,Windows,858.8333333333334,0.0011630160883892226
acc_00425,acc_01370,device_id,Windows,867.6333333333333,0.001151233738823439
acc_00425,acc_01371,device_id,Windows,868.0,0.0011507479861910242
acc_00425,acc_01373,device_id,Windows,868.7166666666667,0.0011497997432113906
acc_00425,acc_01386,device_id,Windows,873.7666666666667,0.0011431619860534238
acc_00425,acc_01395,device_id,Windows,879.25,0.001136040897472309
acc_00425,acc_01399,device_id,Windows,880.7,0.0011341726210729272
acc_00425,acc_01433,device_id,Windows,892.5333333333333,0.00111915242856077
acc_00425,acc_01457,device_id,Windows,900.9333333333333,0.0011087293961120556
acc_00425,acc_01471,device_id,Windows,904.7,0.0011041183614883515
acc_00425,acc_01479,device_id,Windows,908.3666666666667,0.0010996664345148638
acc_00426,acc_00433,device_id,Windows,3.5166666666666666,0.22140221402214022
acc_00426,acc_00435,device_id,Windows,4.65,0.17699115044247787
acc_00426,acc_00443,device_id,Windows,9.766666666666667,0.09287925696594426
acc_00426,acc_00454,device_id,Windows,19.533333333333335,0.0487012987012987
acc_00426,acc_00461,device_id,Windows,24.6,0.0390625
acc_00426,acc_00484,device_id,Windows,46.583333333333336,0.021015761821366025
acc_00426,acc_00499,device_id,Windows,54.3,0.018083182640144666
acc_00426,acc_00505,device_id,Windows,58.55,0.016792611251049538
acc_00426,acc_00516,device_id,Windows,66.33333333333333,0.014851485148514853
acc_00426,acc_00520,device_id,Windows,70.45,0.013995801259622112
acc_00426,acc_00560,device_id,Windows,110.08333333333333,0.009002250562640661
acc_00426,acc_00563,device_id,Windows,113.75,0.008714596949891068
acc_00426,acc_00570,device_id,Windows,120.35,0.008240626287597858
acc_00426,acc_00578,device_id,Windows,144.2,0.006887052341597796
acc_00426,acc_00580,device_id,Windows,147.13333333333333,0.006750675067506751
acc_00426,acc_00585,device_id,Windows,155.15,0.006404098623118796
acc_00426,acc_00589,device_id,Windows,164.01666666666668,0.00605999394000606
acc_00426,acc_00653,device_id,Windows,275.98333333333335,0.003610325531018713
acc_00426,acc_00655,device_id,Windows,279.8,0.0035612535612535613
acc_00426,acc_00658,device_id,Windows,283.53333333333336,0.0035145267104029986
acc_00426,acc_00671,device_id,Windows,342.1166666666667,0.0029144605819206295
acc_00426,acc_00707,device_id,Windows,473.18333333333334,0.0021088889669958876
acc_00426,acc_00799,device_id,Windows,595.7,0.0016758840288252051
acc_00426,acc_00803,device_id,Windows,597.6166666666667,0.001670518139042793
acc_00426,acc_00806,device_id,Windows,598.35,0.001668474180362059
acc_00426,acc_00828,device_id,Windows,612.8833333333333,0.001628974017864415
acc_00426,acc_00845,device_id,Windows,620.8,0.001608234158893535
acc_00426,acc_00863,device_id,Windows,631.7333333333333,0.0015804446317564007
acc_00426,acc_00886,device_id,Windows,647.5833333333334,0.0015418219195682899
acc_00426,acc_00921,device_id,Windows,673.6333333333333,0.0014822866742427985
acc_00426,acc_00922,device_id,Windows,674.5333333333333,0.0014803118523635647
acc_00426,acc_00937,device_id,Windows,684.4666666666667,0.0014588601439408674
acc_00426,acc_00954,device_id,Windows,692.1166666666667,0.0014427585543559285
acc_00426,acc_00956,device_id,Windows,692.9166666666666,0.0014410952323766063
acc_00426,acc_00958,device_id,Windows,693.4,0.0014400921658986176
acc_00426,acc_00963,device_id,Windows,696.9666666666667,0.0014327331773246095
acc_00426,acc_00964,device_id,Windows,697.1,0.0014324595330181922
acc_00426,acc_00969,device_id,Windows,700.85,0.0014248058702001853
acc_00426,acc_00978,device_id,Windows,709.15,0.0014081532070689292
acc_00426,acc_00979,device_id,Windows,709.25,0.0014079549454417458
acc_00426,acc_00986,device_id,Windows,710.3666666666667,0.0014057448104587414
acc_00426,acc_00987,device_id,Windows,710.95,0.0014045930191726947
acc_00426,acc_00990,device_id,Windows,713.05,0.0014004621525103285
acc_00426,acc_01011,device_id,Windows,725.8666666666667,0.0013757681372099423
acc_00426,acc_01014,device_id,Windows,726.5833333333334,0.0013744130111098384
acc_00426,acc_01017,device_id,Windows,728.1333333333333,0.0013714912681722592
acc_00426,acc_01032,device_id,Windows,208.6,0.004770992366412214
acc_00426,acc_01035,device_id,Windows,732.7833333333333,0.001362800099938674
acc_00426,acc_01092,device_id,Windows,757.0333333333333,0.001319203201266435
acc_00426,acc_01106,device_id,Windows,762.7166666666667,0.0013093861161425485
acc_00426,acc_01108,device_id,Windows,763.6166666666667,0.001307844889596094
acc_00426,acc_01144,device_id,Windows,781.3666666666667,0.0012781730646329512
acc_00426,acc_01191,device_id,Windows,798.8333333333334,0.001250260470931444
acc_00426,acc_01197,device_id,Windows,801.85,0.001245562682942019
acc_00426,acc_01208,device_id,Windows,804.45,0.001241541995157986
acc_00426,acc_01217,device_id,Windows,808.75,0.001234949058351343
acc_00426,acc_01222,device_id,Windows,810.6,0.0012321340561853129
acc_00426,acc_01236,device_id,Windows,815.85,0.0012242149721491094
acc_00426,acc_01261,device_id,Windows,822.45,0.0012144028174145363
acc_00426,acc_01268,device_id,Windows,826.9666666666667,0.001207778090905431
acc_00426,acc_01321,device_id,Windows,849.2833333333333,0.0011760785620479447
acc_00426,acc_01322,device_id,Windows,850.1166666666667,0.001174927056611902
acc_00426,acc_01331,device_id,Windows,852.3,0.0011719207781553968
acc_00426,acc_01346,device_id,Windows,858.1166666666667,0.0011639862649620734
acc_00426,acc_01370,device_id,Windows,866.9166666666666,0.0011521843494959193
acc_00426,acc_01371,device_id,Windows,867.2833333333333,0.0011516977944987237
acc_00426,acc_01373,device_id,Windows,868.0,0.0011507479861910242
acc_00426,acc_01386,device_id,Windows,873.05,0.0011440993078199188
acc_00426,acc_01395,device_id,Windows,878.5333333333333,0.0011369665731827485
acc_00426,acc_01399,device_id,Windows,879.9833333333333,0.0011350952534100152
acc_00426,acc_01433,device_id,Windows,891.8166666666667,0.001120050775635162
acc_00426,acc_01457,device_id,Windows,900.2166666666667,0.0011096110813159988
acc_00426,acc_01471,device_id,Windows,903.9833333333333,0.0011049927254645573
acc_00426,acc_01479,device_id,Windows,907.65,0.0011005337588730535
acc_00433,acc_00435,device_id,Windows,1.1333333333333333,0.46875
acc_00433,acc_00443,device_id,Windows,6.25,0.13793103448275862
acc_00433,acc_00454,device_id,Windows,16.016666666666666,0.058765915768854066
acc_00433,acc_00461,device_id,Windows,21.083333333333332,0.04528301886792453
acc_00433,acc_00484,device_id,Windows,43.06666666666667,0.0226928895612708
acc_00433,acc_00499,device_id,Windows,50.78333333333333,0.01931123270035404
acc_00433,acc_00505,device_id,Windows,55.03333333333333,0.01784651992861392
acc_00433,acc_00516,device_id,Windows,62.81666666666667,0.015669887699138154
acc_00433,acc_00520,device_id,Windows,66.93333333333334,0.014720314033366044
acc_00433,acc_00560,device_id,Windows,106.56666666666666,0.009296560272699102
acc_00433,acc_00563,device_id,Windows,110.23333333333333,0.008990110878034162
acc_00433,acc_00570,device_id,Windows,116.83333333333333,0.008486562942008486
acc_00433,acc_00578,device_id,Windows,140.68333333333334,0.007057993177273261
acc_00433,acc_00580,device_id,Windows,143.61666666666667,0.006914832315316353
acc_00433,acc_00585,device_id,Windows,151.63333333333333,0.006551648831622625
acc_00433,acc_00589,device_id,Windows,160.5,0.006191950464396285
acc_00433,acc_00653,device_id,Windows,272.46666666666664,0.003656752803510483
acc_00433,acc_00655,device_id,Windows,276.28333333333336,0.003606419426579311
acc_00433,acc_00658,device_id,Windows,280.01666666666665,0.0035585077990629263
acc_00433,acc_00671,device_id,Windows,338.6,0.0029446407538280327
acc_00433,acc_00707,device_id,Windows,469.6666666666667,0.0021246458923512746
acc_00433,acc_00799,device_id,Windows,592.1833333333333,0.0016858194487370404
acc_00433,acc_00803,device_id,Windows,594.1,0.0016803898504453032
acc_00433,acc_00806,device_id,Windows,594.8333333333334,0.0016783216783216783
acc_00433,acc_00828,device_id,Windows,609.3666666666667,0.0016383594560646605
acc_00433,acc_00845,device_id,Windows,617.2833333333333,0.0016173814594172037
acc_00433,acc_00863,device_id,Windows,628.2166666666667,0.0015892776732974862
acc_00433,acc_00886,device_id,Windows,644.0666666666667,0.0015502273666804464
acc_00433,acc_00921,device_id,Windows,670.1166666666667,0.0014900538902823653
acc_00433,acc_00922,device_id,Windows,671.0166666666667,0.00148805833188661
acc_00433,acc_00937,device_id,Windows,680.95,0.0014663831659212552
acc_00433,acc_00954,device_id,Windows,688.6,0.0014501160092807424
acc_00433,acc_00956,device_id,Windows,689.4,0.0014484356894553883
acc_00433,acc_00958,device_id,Windows,689.8833333333333,0.0014474223819747666
acc_00433,acc_00963,device_id,Windows,693.45,0.001439988480092159
acc_00433,acc_00964,device_id,Windows,693.5833333333334,0.0014397120575884823
acc_00433,acc_00969,device_id,Windows,697.3333333333334,0.001431980906921241
acc_00433,acc_00978,device_id,Windows,705.6333333333333,0.0014151610925043634
acc_00433,acc_00979,device_id,Windows,705.7333333333333,0.0014149608527497407
acc_00433,acc_00986,device_id,Windows,706.85,0.001412728685455958
acc_00433,acc_00987,device_id,Windows,707.4333333333333,0.001411565426057498
acc_00433,acc_00990,device_id,Windows,709.5333333333333,0.00140739350722462
acc_00433,acc_01011,device_id,Windows,722.35,0.0013824566254233774
acc_00433,acc_01014,device_id,Windows,723.0666666666667,0.0013810882975784917
acc_00433,acc_01017,device_id,Windows,724.6166666666667,0.0013781381353791028
acc_00433,acc_01032,device_id,Windows,205.08333333333334,0.004852405984634048
acc_00433,acc_01035,device_id,Windows,729.2666666666667,0.0013693627898484573
acc_00433,acc_01092,device_id,Windows,753.5166666666667,0.0013253517704490735
acc_00433,acc_01106,device_id,Windows,759.2,0.0013154433043935806
acc_00433,acc_01108,device_id,Windows,760.1,0.0013138877939823938
acc_00433,acc_01144,device_id,Windows,777.85,0.0012839442768183861
acc_00433,acc_01191,device_id,Windows,795.3166666666667,0.0012557818288369367
acc_00433,acc_01197,device_id,Windows,798.3333333333334,0.0012510425354462051
acc_00433,acc_01208,device_id,Windows,800.9333333333333,0.0012469864494139165
acc_00433,acc_01217,device_id,Windows,805.2333333333333,0.0012403357175342126
acc_00433,acc_01222,device_id,Windows,807.0833333333334,0.001237496132824585
acc_00433,acc_01236,device_id,Windows,812.3333333333334,0.0012295081967213114
acc_00433,acc_01261,device_id,Windows,818.9333333333333,0.0012196113505163022
acc_00433,acc_01268,device_id,Windows,823.45,0.0012129298320092182
acc_00433,acc_01321,device_id,Windows,845.7666666666667,0.001180962878400189
acc_00433,acc_01322,device_id,Windows,846.6,0.0011798017932987258
acc_00433,acc_01331,device_id,Windows,848.7833333333333,0.0011767705493557182
acc_00433,acc_01346,device_id,Windows,854.6,0.0011687704534829358
acc_00433,acc_01370,device_id,Windows,863.4,0.0011568718186024988
acc_00433,acc_01371,device_id,Windows,863.7666666666667,0.0011563812974598158
acc_00433,acc_01373,device_id,Windows,864.4833333333333,0.0011554237516609217
acc_00433,acc_01386,device_id,Windows,869.5333333333333,0.001148721090519222
acc_00433,acc_01395,device_id,Windows,875.0166666666667,0.0011415307927931356
acc_00433,acc_01399,device_id,Windows,876.4666666666667,0.0011396444309375474
acc_00433,acc_01433,device_id,Windows,888.3,0.0011244799280332846
acc_00433,acc_01457,device_id,Windows,896.7,0.0011139578923916676
acc_00433,acc_01471,device_id,Windows,900.4666666666667,0.0011093033574914952
acc_00433,acc_01479,device_id,Windows,904.1333333333333,0.0011048096044781615
acc_00435,acc_00443,device_id,Windows,5.116666666666666,0.16348773841961853
acc_00435,acc_00454,device_id,Windows,14.883333333333333,0.06295907660020987
acc_00435,acc_00461,device_id,Windows,19.95,0.0477326968973747
acc_00435,acc_00484,device_id,Windows,41.93333333333333,0.02329192546583851
acc_00435,acc_00499,device_id,Windows,49.65,0.019743336623889437
acc_00435,acc_00505,device_id,Windows,53.9,0.018214936247723135
acc_00435,acc_00516,device_id,Windows,61.68333333333333,0.015953203935123637
acc_00435,acc_00520,device_id,Windows,65.8,0.014970059880239521
acc_00435,acc_00560,device_id,Windows,105.43333333333334,0.009395552771688067
acc_00435,acc_00563,device_id,Windows,109.1,0.009082652134423252
acc_00435,acc_00570,device_id,Windows,115.7,0.00856898029134533
acc_00435,acc_00578,device_id,Windows,139.55,0.00711490572749911
acc_00435,acc_00580,device_id,Windows,142.48333333333332,0.006969450574979673
acc_00435,acc_00585,device_id,Windows,150.5,0.006600660066006601
acc_00435,acc_00589,device_id,Windows,159.36666666666667,0.006235709831635834
acc_00435,acc_00653,device_id,Windows,271.3333333333333,0.0036719706242350062
acc_00435,acc_00655,device_id,Windows,275.15,0.0036212203512583745
acc_00435,acc_00658,device_id,Windows,278.8833333333333,0.003572917286964807
acc_00435,acc_00671,device_id,Windows,284.8,0.003498950314905528
acc_00435,acc_00707,device_id,Windows,153.73333333333332,0.006462731581214994
acc_00435,acc_00799,device_id,Windows,19.516666666666666,0.0487408610885459
acc_00435,acc_00803,device_id,Windows,29.3,0.033003300330033
acc_00435,acc_00806,device_id,Windows,28.566666666666666,0.033821871476888386
acc_00435,acc_00828,device_id,Windows,14.033333333333333,0.06651884700665188
acc_00435,acc_00845,device_id,Windows,6.116666666666666,0.14051522248243561
acc_00435,acc_00863,device_id,Windows,4.816666666666666,0.17191977077363899
acc_00435,acc_00886,device_id,Windows,20.666666666666668,0.04615384615384615
acc_00435,acc_00921,device_id,Windows,46.71666666666667,0.020957038071952497
acc_00435,acc_00922,device_id,Windows,47.61666666666667,0.02056907781967775
acc_00435,acc_00937,device_id,Windows,57.55,0.017079419299743808
acc_00435,acc_00954,device_id,Windows,65.2,0.015105740181268881
acc_00435,acc_00956,device_id,Windows,66.0,0.014925373134328358
acc_00435,acc_00958,device_id,Windows,66.48333333333333,0.014818473697209187
acc_00435,acc_00963,device_id,Windows,70.05,0.014074595355383534
acc_00435,acc_00964,device_id,Windows,70.18333333333334,0.014048232264106765
acc_00435,acc_00969,device_id,Windows,73.93333333333334,0.013345195729537365
acc_00435,acc_00978,device_id,Windows,82.23333333333333,0.012014417300760912
acc_00435,acc_00979,device_id,Windows,82.33333333333333,0.012
acc_00435,acc_00986,device_id,Windows,83.45,0.011841326228537596
acc_00435,acc_00987,device_id,Windows,84.03333333333333,0.011760094080752646
acc_00435,acc_00990,device_id,Windows,86.13333333333334,0.011476664116296862
acc_00435,acc_01011,device_id,Windows,98.95,0.010005002501250625
acc_00435,acc_01014,device_id,Windows,99.66666666666667,0.009933774834437085
acc_00435,acc_01017,device_id,Windows,101.21666666666667,0.00978314038806457
acc_00435,acc_01032,device_id,Windows,203.95,0.0048792388387411565
acc_00435,acc_01035,device_id,Windows,105.86666666666666,0.009357454772301934
acc_00435,acc_01092,device_id,Windows,130.11666666666667,0.007626795474768018
acc_00435,acc_01106,device_id,Windows,135.8,0.007309941520467836
acc_00435,acc_01108,device_id,Windows,136.7,0.007262164124909223
acc_00435,acc_01144,device_id,Windows,154.45,0.00643293663557414
acc_00435,acc_01191,device_id,Windows,171.91666666666666,0.005783132530120482
acc_00435,acc_01197,device_id,Windows,174.93333333333334,0.005683971201212581
acc_00435,acc_01208,device_id,Windows,177.53333333333333,0.005601194921583271
acc_00435,acc_01217,device_id,Windows,181.83333333333334,0.005469462169553327
acc_00435,acc_01222,device_id,Windows,183.68333333333334,0.005414673765905604
acc_00435,acc_01236,device_id,Windows,188.93333333333334,0.005265005265005265
acc_00435,acc_01261,device_id,Windows,195.53333333333333,0.00508819538670285
acc_00435,acc_01268,device_id,Windows,200.05,0.004973887092762994
acc_00435,acc_01321,device_id,Windows,222.36666666666667,0.004476943739740337
acc_00435,acc_01322,device_id,Windows,223.2,0.0044603033006244425
acc_00435,acc_01331,device_id,Windows,225.38333333333333,0.004417286313774572
acc_00435,acc_01346,device_id,Windows,231.2,0.004306632213608958
acc_00435,acc_01370,device_id,Windows,240.0,0.004149377593360996
acc_00435,acc_01371,device_id,Windows,240.36666666666667,0.004143074161027482
acc_00435,acc_01373,device_id,Windows,241.08333333333334,0.004130808950086058
acc_00435,acc_01386,device_id,Windows,246.13333333333333,0.004046398705152414
acc_00435,acc_01395,device_id,Windows,251.61666666666667,0.003958566998746454
acc_00435,acc_01399,device_id,Windows,253.06666666666666,0.003935974809761217
acc_00435,acc_01433,device_id,Windows,264.9,0.0037608123354644606
acc_00435,acc_01457,device_id,Windows,273.3,0.003645643456069996
acc_00435,acc_01471,device_id,Windows,277.06666666666666,0.003596259889714697
acc_00435,acc_01479,device_id,Windows,280.73333333333335,0.003549455750118315
acc_00443,acc_00454,device_id,Windows,9.766666666666667,0.09287925696594426
acc_00443,acc_00461,device_id,Windows,14.833333333333334,0.06315789473684211
acc_00443,acc_00484,device_id,Windows,36.81666666666667,0.02644336712208021
acc_00443,acc_00499,device_id,Windows,44.53333333333333,0.021961932650073207
acc_00443,acc_00505,device_id,Windows,48.78333333333333,0.020087043856712422
acc_00443,acc_00516,device_id,Windows,56.56666666666667,0.017371163867979152
acc_00443,acc_00520,device_id,Windows,60.68333333333333,0.01621183463928668
acc_00443,acc_00560,device_id,Windows,100.31666666666666,0.009870044415199869
acc_00443,acc_00563,device_id,Windows,103.98333333333333,0.009525321479599936
acc_00443,acc_00570,device_id,Windows,110.58333333333333,0.008961911874533234
acc_00443,acc_00578,device_id,Windows,134.43333333333334,0.007383706620723603
acc_00443,acc_00580,device_id,Windows,137.36666666666667,0.007227174174897615
acc_00443,acc_00585,device_id,Windows,145.38333333333333,0.006831378799954458
acc_00443,acc_00589,device_id,Windows,154.25,0.00644122383252818
acc_00443,acc_00653,device_id,Windows,266.21666666666664,0.003742281544314851
acc_00443,acc_00655,device_id,Windows,270.03333333333336,0.003689583077112286
acc_00443,acc_00658,device_id,Windows,273.76666666666665,0.0036394516559505037
acc_00443,acc_00671,device_id,Windows,332.35,0.0029998500074996247
acc_00443,acc_00707,device_id,Windows,463.4166666666667,0.002153238830073569
acc_00443,acc_00799,device_id,Windows,585.9333333333333,0.0017037710131758293
acc_00443,acc_00803,device_id,Windows,587.85,0.0016982253545045427
acc_00443,acc_00806,device_id,Windows,588.5833333333334,0.0016961130742049468
acc_00443,acc_00828,device_id,Windows,603.1166666666667,0.001655309404916269
acc_00443,acc_00845,device_id,Windows,611.0333333333333,0.0016338979358422744
acc_00443,acc_00863,device_id,Windows,621.9666666666667,0.0016052223232917758
acc_00443,acc_00886,device_id,Windows,637.8166666666667,0.0015653943489264003
acc_00443,acc_00921,device_id,Windows,663.8666666666667,0.001504060964604432
acc_00443,acc_00922,device_id,Windows,664.7666666666667,0.0015020277374455516
acc_00443,acc_00937,device_id,Windows,674.7,0.0014799467219180108
acc_00443,acc_00954,device_id,Windows,682.35,0.0014633789419770248
acc_00443,acc_00956,device_id,Windows,683.15,0.001461667762917489
acc_00443,acc_00958,device_id,Windows,683.6333333333333,0.0014606358634792346
acc_00443,acc_00963,device_id,Windows,687.2,0.0014530659691950013
acc_00443,acc_00964,device_id,Windows,687.3333333333334,0.0014527845036319612
acc_00443,acc_00969,device_id,Windows,691.0833333333334,0.0014449127031908489
acc_00443,acc_00978,device_id,Windows,699.3833333333333,0.0014277895438212407
acc_00443,acc_00979,device_id,Windows,699.4833333333333,0.0014275857146256157
acc_00443,acc_00986,device_id,Windows,700.6,0.0014253135689851768
acc_00443,acc_00987,device_id,Windows,701.1833333333333,0.0014241295008426101
acc_00443,acc_00990,device_id,Windows,703.2833333333333,0.0014198830962917387
acc_00443,acc_01011,device_id,Windows,716.1,0.0013945056477478732
acc_00443,acc_01014,device_id,Windows,716.8166666666667,0.0013931133762102672
acc_00443,acc_01017,device_id,Windows,718.3666666666667,0.0013901116723043418
acc_00443,acc_01032,device_id,Windows,198.83333333333334,0.0050041701417848205
acc_00443,acc_01035,device_id,Windows,723.0166666666667,0.0013811836744089686
acc_00443,acc_01092,device_id,Windows,747.2666666666667,0.0013364219529579473
acc_00443,acc_01106,device_id,Windows,752.95,0.0013263479010544464
acc_00443,acc_01108,device_id,Windows,753.85,0.0013247665099026297
acc_00443,acc_01144,device_id,Windows,771.6,0.0012943308309603934
acc_00443,acc_01191,device_id,Windows,789.0666666666667,0.0012657159733355835
acc_00443,acc_01197,device_id,Windows,792.0833333333334,0.001260901544604392
acc_00443,acc_01208,device_id,Windows,794.6833333333333,0.0012567813828784483
acc_00443,acc_01217,device_id,Windows,798.9833333333333,0.0012500260422092127
acc_00443,acc_01222,device_id,Windows,800.8333333333334,0.001247141966327167
acc_00443,acc_01236,device_id,Windows,806.0833333333334,0.00123902942694889
acc_00443,acc_01261,device_id,Windows,812.6833333333333,0.0012289793326642224
acc_00443,acc_01268,device_id,Windows,817.2,0.0012221950623319481
acc_00443,acc_01321,device_id,Windows,839.5166666666667,0.0011897444032440364
acc_00443,acc_01322,device_id,Windows,840.35,0.0011885659951268795
acc_00443,acc_01331,device_id,Windows,842.5333333333333,0.0011854896072077768
acc_00443,acc_01346,device_id,Windows,848.35,0.0011773709307117206
acc_00443,acc_01370,device_id,Windows,857.15,0.0011652974421721145
acc_00443,acc_01371,device_id,Windows,857.5166666666667,0.0011647997515093864
acc_00443,acc_01373,device_id,Windows,858.2333333333333,0.0011638282189548822
acc_00443,acc_01386,device_id,Windows,863.2833333333333,0.0011570279807933356
acc_00443,acc_01395,device_id,Windows,868.7666666666667,0.0011497336450388993
acc_00443,acc_01399,device_id,Windows,870.2166666666667,0.0011478200983299218
acc_00443,acc_01433,device_id,Windows,882.05,0.001132438706754997
acc_00443,acc_01457,device_id,Windows,890.45,0.001121767906220203
acc_00443,acc_01471,device_id,Windows,894.2166666666667,0.0011170480144471542
acc_00443,acc_01479,device_id,Windows,897.8833333333333,0.0011124914245452691
acc_00454,acc_00461,device_id,Windows,5.066666666666666,0.16483516483516483
acc_00454,acc_00484,device_id,Windows,27.05,0.035650623885918005
acc_00454,acc_00499,device_id,Windows,34.766666666666666,0.027958993476234855
acc_00454,acc_00505,device_id,Windows,39.016666666666666,0.024989587671803416
acc_00454,acc_00516,device_id,Windows,46.8,0.020920502092050212
acc_00454,acc_00520,device_id,Windows,50.916666666666664,0.01926163723916533
acc_00454,acc_00560,device_id,Windows,90.55,0.010922992900054615
acc_00454,acc_00563,device_id,Windows,94.21666666666667,0.010502363031682128
acc_00454,acc_00570,device_id,Windows,100.81666666666666,0.009821574725814373
acc_00454,acc_00578,device_id,Windows,124.66666666666667,0.007957559681697613
acc_00454,acc_00580,device_id,Windows,127.6,0.007776049766718507
acc_00454,acc_00585,device_id,Windows,135.61666666666667,0.007319751128461632
acc_00454,acc_00589,device_id,Windows,144.48333333333332,0.006873639592164051
acc_00454,acc_00653,device_id,Windows,256.45,0.0038842493688094775
acc_00454,acc_00655,device_id,Windows,260.26666666666665,0.003827507017096198
acc_00454,acc_00658,device_id,Windows,264.0,0.0037735849056603774
acc_00454,acc_00671,device_id,Windows,322.5833333333333,0.003090394025238218
acc_00454,acc_00707,device_id,Windows,453.65,0.002199494116353239
acc_00454,acc_00799,device_id,Windows,576.1666666666666,0.0017326017903551835
acc_00454,acc_00803,device_id,Windows,578.0833333333334,0.0017268671751331126
acc_00454,acc_00806,device_id,Windows,578.8166666666667,0.0017246830894823075
acc_00454,acc_00828,device_id,Windows,593.35,0.0016825103053756203
acc_00454,acc_00845,device_id,Windows,601.2666666666667,0.0016603940668585345
acc_00454,acc_00863,device_id,Windows,612.2,0.0016307893020221786
acc_00454,acc_00886,device_id,Windows,628.05,0.0015896987520864797
acc_00454,acc_00921,device_id,Windows,654.1,0.0015264845061822622
acc_00454,acc_00922,device_id,Windows,655.0,0.001524390243902439
acc_00454,acc_00937,device_id,Windows,664.9333333333333,0.0015016518169986986
acc_00454,acc_00954,device_id,Windows,672.5833333333334,0.001484597302981566
acc_00454,acc_00956,device_id,Windows,673.3833333333333,0.0014828361713170057
acc_00454,acc_00958,device_id,Windows,673.8666666666667,0.0014817741776153315
acc_00454,acc_00963,device_id,Windows,677.4333333333333,0.0014739841792364764
acc_00454,acc_00964,device_id,Windows,677.5666666666667,0.0014736945522424718
acc_00454,acc_00969,device_id,Windows,681.3166666666667,0.0014655951537653582
acc_00454,acc_00978,device_id,Windows,689.6166666666667,0.0014479812727755388
acc_00454,acc_00979,device_id,Windows,689.7166666666667,0.0014477716381536086
acc_00454,acc_00986,device_id,Windows,690.8333333333334,0.001445434834979523
acc_00454,acc_00987,device_id,Windows,691.4166666666666,0.0014442171139728006
acc_00454,acc_00990,device_id,Windows,693.5166666666667,0.0014398502555734204
acc_00454,acc_01011,device_id,Windows,706.3333333333334,0.0014137606032045239
acc_00454,acc_01014,device_id,Windows,707.05,0.001412329637737448
acc_00454,acc_01017,device_id,Windows,708.6,0.0014092446448703494
acc_00454,acc_01032,device_id,Windows,189.06666666666666,0.00526131182041389
acc_00454,acc_01035,device_id,Windows,713.25,0.001400070003500175
acc_00454,acc_01092,device_id,Windows,737.5,0.0013540961408259986
acc_00454,acc_01106,device_id,Windows,743.1833333333333,0.001343754899106403
acc_00454,acc_01108,device_id,Windows,744.0833333333334,0.0013421317526003801
acc_00454,acc_01144,device_id,Windows,761.8333333333334,0.0013109023377758356
acc_00454,acc_01191,device_id,Windows,779.3,0.0012815583749839806
acc_00454,acc_01197,device_id,Windows,782.3166666666667,0.0012766229068703588
