account_id,ml_risk_score,was_in_test_set
acc_00822,0.13762661103030885,True
acc_00823,0.13762661103030885,True
acc_00824,0.13762661103030885,False
acc_00825,0.4644972388498321,True
acc_00826,0.13762661103030885,False
acc_00827,0.43673762335850164,False
acc_00828,0.7357355150205506,True
acc_00829,0.13762661103030885,False
acc_00830,0.13762661103030885,False
acc_00831,0.42849059276773177,False
acc_00832,0.13762661103030885,True
acc_00833,0.1725844607387057,True
acc_00834,0.13762661103030885,False
acc_00835,0.13762661103030885,False
acc_00836,0.13762661103030885,False
acc_00837,0.13762661103030885,False
acc_00838,0.5183223973371338,False
acc_00839,0.13762661103030885,False
acc_00840,0.13762661103030885,False
acc_00841,0.13762661103030885,False
acc_00842,0.13762661103030885,False
acc_00843,0.03606771378477813,True
acc_00844,0.3818257511486107,False
acc_00845,0.13762661103030885,False
acc_00846,0.13762661103030885,False
acc_00847,0.13762661103030885,False
acc_00848,0.13762661103030885,False
acc_00849,0.19145509437720712,True
acc_00850,0.13762661103030885,False
acc_00851,0.13762661103030885,False
acc_00852,0.7357355150205506,False
acc_00853,0.13762661103030885,False
acc_00854,0.13762661103030885,False
acc_00855,0.2728643916450424,False
acc_00856,0.13762661103030885,False
acc_00857,0.13762661103030885,False
acc_00858,0.13762661103030885,False
acc_00859,0.13762661103030885,True
acc_00860,0.13762661103030885,False
acc_00861,0.7357355150205506,False
acc_00862,0.2576960028631932,False
acc_00863,0.13762661103030885,True
acc_00864,0.4498125987572274,False
acc_00865,0.13762661103030885,False
acc_00866,0.13762661103030885,False
acc_00867,0.13762661103030885,False
acc_00868,0.6317431222196981,True
acc_00869,0.13762661103030885,False
acc_00870,0.4445882010139337,False
acc_00871,0.13762661103030885,False
acc_00872,0.13762661103030885,False
acc_00873,0.13762661103030885,False
acc_00874,0.13762661103030885,False
acc_00875,0.062416317457388286,False
acc_00876,0.13762661103030885,False
acc_00877,0.13762661103030885,False
acc_00878,0.13762661103030885,False
acc_00879,0.312973156520248,False
acc_00880,0.13762661103030885,False
acc_00881,0.13762661103030885,False
acc_00882,0.13762661103030885,True
acc_00883,0.13762661103030885,False
acc_00884,0.4061156369448708,True
acc_00885,0.13762661103030885,False
acc_00886,0.13762661103030885,False
acc_00887,0.4790034380518906,False
acc_00888,0.13762661103030885,True
acc_00889,0.3063895423785159,False
acc_00890,0.13762661103030885,False
acc_00891,0.13762661103030885,True
acc_00892,0.13762661103030885,False
acc_00893,0.312973156520248,False
acc_00894,0.1725844607387057,False
acc_00895,0.13762661103030885,False
acc_00896,0.5596102636517077,False
acc_00897,0.13762661103030885,False
acc_00898,0.13762661103030885,True
acc_00899,0.13762661103030885,True
acc_00900,0.13762661103030885,False
acc_00901,0.13762661103030885,False
acc_00902,0.3169803104282187,False
acc_00903,0.4790034380518906,False
acc_00904,0.13762661103030885,False
acc_00905,0.13762661103030885,True
acc_00906,0.13762661103030885,True
acc_00907,0.8184508452436887,False
acc_00908,0.4609988308147455,False
acc_00909,0.13762661103030885,True
acc_00910,0.13762661103030885,False
acc_00911,0.13762661103030885,False
acc_00912,0.39855841282286664,True
acc_00913,0.13762661103030885,False
acc_00914,0.13762661103030885,False
acc_00915,0.13762661103030885,False
acc_00916,0.3324742917240794,False
acc_00917,0.13762661103030885,False
acc_00918,0.10730426577503746,False
acc_00919,0.4824304359796082,False
acc_00920,0.13762661103030885,True
acc_00921,0.13762661103030885,False
acc_00922,0.2761201794463323,False
acc_00923,0.1424835133872112,False
acc_00924,0.1424835133872112,False
acc_00925,0.1424835133872112,True
acc_00926,0.1474835133872112,True
acc_00927,0.22280240221003259,False
acc_00928,0.11640424346756696,False
acc_00929,0.5234757900696614,False
acc_00930,0.3603362713197413,False
acc_00931,0.3603362713197413,False
acc_00932,0.16780641992956402,False
acc_00933,0.13926079340537925,False
acc_00934,0.05131556059921953,False
acc_00935,0.8230447942882746,False
acc_00936,0.6565459175967164,False
acc_00937,0.0675507375576705,False
acc_00938,0.0675507375576705,False
acc_00939,0.06465923166942195,False
acc_00940,0.06465923166942195,False
acc_00941,0.06465923166942195,False
acc_00942,0.06465923166942195,False
acc_00943,0.06465923166942195,False
acc_00944,0.06465923166942195,True
acc_00945,0.06465923166942195,False
acc_00946,0.06465923166942195,False
acc_00947,0.06465923166942195,False
acc_00948,0.06465923166942195,False
acc_00949,0.6206737099322953,False
acc_00950,0.06465923166942195,False
acc_00951,0.4681302518312935,False
acc_00952,0.36771861222880986,False
acc_00953,0.6014617850818462,False
acc_00954,0.4558879706920205,False
acc_00955,0.06465923166942195,False
acc_00956,0.06465923166942195,False
acc_00957,0.5409894449720125,False
acc_00958,0.06465923166942195,False
acc_00959,0.0916897921982635,False
acc_00960,0.06465923166942195,True
acc_00961,0.06465923166942195,True
acc_00962,0.06465923166942195,False
acc_00963,0.06465923166942195,False
acc_00964,0.06465923166942195,False
acc_00965,0.06465923166942195,False
acc_00966,0.06465923166942195,False
acc_00967,0.06465923166942195,False
acc_00968,0.06465923166942195,False
acc_00969,0.06465923166942195,False
acc_00970,0.8224006344599125,False
acc_00971,0.06465923166942195,False
acc_00972,0.551518621692876,False
acc_00973,0.06465923166942195,False
acc_00974,0.06465923166942195,False
acc_00975,0.4065299646497244,False
acc_00976,0.3552555428951969,False
acc_00977,0.06465923166942195,False
acc_00978,0.06465923166942195,False
acc_00979,0.06465923166942195,False
acc_00980,0.2877579665278772,False
acc_00981,0.06465923166942195,False
acc_00982,0.06465923166942195,False
acc_00983,0.06465923166942195,True
acc_00984,0.06465923166942195,False
acc_00985,0.06465923166942195,False
acc_00986,0.06465923166942195,True
acc_00987,0.06465923166942195,True
acc_00988,0.06465923166942195,True
acc_00989,0.06465923166942195,True
acc_00990,0.06465923166942195,False
acc_00991,0.8224006344599125,True
acc_00992,0.06465923166942195,True
acc_00993,0.06465923166942195,False
acc_00994,0.2877579665278772,False
acc_00995,0.06465923166942195,False
acc_00996,0.06465923166942195,False
acc_00997,0.06465923166942195,False
acc_00998,0.06465923166942195,False
acc_00999,0.06465923166942195,False
acc_01000,0.06465923166942195,False
acc_01001,0.06465923166942195,False
acc_01002,0.06465923166942195,False
acc_01003,0.06465923166942195,False
acc_01004,0.06465923166942195,True
acc_01005,0.06465923166942195,False
acc_01006,0.4065299646497244,False
acc_01007,0.3315607134773466,True
acc_01008,0.06465923166942195,False
acc_01009,0.06465923166942195,False
acc_01010,0.06465923166942195,False
acc_01011,0.06465923166942195,False
acc_01012,0.06465923166942195,False
acc_01013,0.06465923166942195,True
acc_01014,0.06465923166942195,False
acc_01015,0.06465923166942195,False
acc_01016,0.06465923166942195,False
acc_01017,0.22642978050298024,False
acc_01018,0.06465923166942195,False
acc_01019,0.06465923166942195,False
acc_01020,0.8224006344599125,False
acc_01021,0.3315607134773466,False
acc_01022,0.06465923166942195,False
acc_01023,0.06465923166942195,False
acc_01024,0.06465923166942195,False
acc_01025,0.06465923166942195,False
acc_01026,0.06465923166942195,False
acc_01027,0.06465923166942195,True
acc_01028,0.06465923166942195,False
acc_01029,0.06465923166942195,False
acc_01030,0.06465923166942195,False
acc_01031,0.06465923166942195,False
acc_01032,0.45865207243180994,False
acc_01033,0.06465923166942195,False
acc_01034,0.5106251058734176,False
acc_01035,0.06465923166942195,False
acc_01036,0.06465923166942195,False
acc_01037,0.06465923166942195,False
acc_01038,0.06465923166942195,False
acc_01039,0.06465923166942195,False
acc_01040,0.06465923166942195,False
acc_01041,0.8279271034576448,False
acc_01042,0.06465923166942195,False
acc_01043,0.06465923166942195,False
acc_01044,0.06465923166942195,True
acc_01045,0.5734625691718261,False
acc_01046,0.06465923166942195,True
acc_01047,0.06465923166942195,False
acc_01048,0.06465923166942195,True
acc_01049,0.862567823698146,False
acc_01050,0.06465923166942195,True
acc_01051,0.47776010621519427,False
acc_01052,0.06465923166942195,True
acc_01053,0.06465923166942195,True
acc_01054,0.06465923166942195,True
acc_01055,0.06465923166942195,False
acc_01056,0.06465923166942195,False
acc_01057,0.06465923166942195,False
acc_01058,0.06465923166942195,True
acc_01059,0.06465923166942195,False
acc_01060,0.06465923166942195,False
acc_01061,0.06465923166942195,True
acc_01062,0.06465923166942195,False
acc_01063,0.06465923166942195,False
acc_01064,0.06465923166942195,False
acc_01065,0.06465923166942195,False
acc_01066,0.6729485824942839,False
acc_01067,0.06465923166942195,False
acc_01068,0.06465923166942195,False
acc_01069,0.06465923166942195,False
acc_01070,0.06465923166942195,False
acc_01071,0.06465923166942195,False
acc_01072,0.06465923166942195,True
acc_01073,0.0850185648862553,False
acc_01074,0.4903773167779854,False
acc_01075,0.06465923166942195,False
acc_01076,0.09640623997629084,False
acc_01077,0.06465923166942195,False
acc_01078,0.06465923166942195,True
acc_01079,0.8752858575594135,True
acc_01080,0.8703344845617018,False
acc_01081,0.06465923166942195,False
acc_01082,0.06292295338343255,False
acc_01083,0.06292295338343255,False
acc_01084,0.06292295338343255,False
acc_01085,0.06292295338343255,False
acc_01086,0.06292295338343255,True
acc_01087,0.8526860277829691,False
acc_01088,0.06176802944428124,False
acc_01089,0.06176802944428124,False
acc_01090,0.06176802944428124,False
acc_01091,0.09640623997629084,False
acc_01092,0.06176802944428124,True
acc_01093,0.46709136592036243,False
acc_01094,0.06176802944428124,False
acc_01095,0.06176802944428124,True
acc_01096,0.08725356607209887,True
acc_01097,0.06176802944428124,False
acc_01098,0.09906182958041669,False
acc_01099,0.06176802944428124,False
acc_01100,0.06176802944428124,True
acc_01101,0.06176802944428124,False
acc_01102,0.06176802944428124,False
acc_01103,0.06176802944428124,False
acc_01104,0.7313645921482232,False
acc_01105,0.06176802944428124,False
acc_01106,0.06176802944428124,False
acc_01107,0.06176802944428124,True
acc_01108,0.06176802944428124,False
acc_01109,0.06176802944428124,False
acc_01110,0.06176802944428124,False
acc_01111,0.06176802944428124,False
acc_01112,0.06176802944428124,True
acc_01113,0.06176802944428124,True
acc_01114,0.06176802944428124,False
acc_01115,0.06176802944428124,False
acc_01116,0.06176802944428124,False
acc_01117,0.06176802944428124,False
acc_01118,0.7252192952923255,False
acc_01119,0.06176802944428124,True
acc_01120,0.06176802944428124,False
acc_01121,0.06176802944428124,False
acc_01122,0.4448498853556589,False
acc_01123,0.06176802944428124,True
acc_01124,0.06176802944428124,False
acc_01125,0.06176802944428124,False
acc_01126,0.35038809241374674,False
acc_01127,0.06176802944428124,False
acc_01128,0.06176802944428124,False
acc_01129,0.06176802944428124,False
acc_01130,0.06176802944428124,False
acc_01131,0.7252192952923255,False
acc_01132,0.06176802944428124,True
acc_01133,0.41884632132374866,False
acc_01134,0.06176802944428124,False
acc_01135,0.4103927668893998,False
acc_01136,0.06176802944428124,False
acc_01137,0.06176802944428124,False
acc_01138,0.06176802944428124,False
acc_01139,0.06176802944428124,False
acc_01140,0.06176802944428124,False
acc_01141,0.06176802944428124,True
acc_01142,0.06176802944428124,False
acc_01143,0.06176802944428124,False
acc_01144,0.06176802944428124,False
acc_01145,0.33218975161409914,False
acc_01146,0.06176802944428124,True
acc_01147,0.06176802944428124,False
acc_01148,0.06176802944428124,False
acc_01149,0.06176802944428124,False
acc_01150,0.06176802944428124,False
acc_01151,0.06176802944428124,False
acc_01152,0.06176802944428124,False
acc_01153,0.33218975161409914,False
acc_01154,0.06176802944428124,False
acc_01155,0.06176802944428124,False
acc_01156,0.33218975161409914,False
acc_01157,0.06176802944428124,False
acc_01158,0.09640623997629084,False
acc_01159,0.06176802944428124,True
acc_01160,0.7252192952923255,True
acc_01161,0.06176802944428124,False
acc_01162,0.06176802944428124,False
acc_01163,0.06176802944428124,True
acc_01164,0.06176802944428124,False
acc_01165,0.06176802944428124,False
acc_01166,0.06176802944428124,True
acc_01167,0.5188271605058189,True
acc_01168,0.06176802944428124,False
acc_01169,0.06176802944428124,False
acc_01170,0.06176802944428124,False
acc_01171,0.40388911347085615,False
acc_01172,0.06176802944428124,True
acc_01173,0.06176802944428124,True
acc_01174,0.06176802944428124,False
acc_01175,0.06176802944428124,False
acc_01176,0.06176802944428124,False
acc_01177,0.06176802944428124,False
acc_01178,0.06176802944428124,False
acc_01179,0.06176802944428124,False
acc_01180,0.06176802944428124,True
acc_01181,0.06176802944428124,False
acc_01182,0.7252192952923255,False
acc_01183,0.19869112203299352,False
acc_01184,0.06176802944428124,True
acc_01185,0.06176802944428124,False
acc_01186,0.06176802944428124,False
acc_01187,0.06176802944428124,False
acc_01188,0.06176802944428124,False
acc_01189,0.06176802944428124,True
acc_01190,0.7289539231240407,False
acc_01191,0.06176802944428124,True
acc_01192,0.06176802944428124,True
acc_01193,0.06176802944428124,False
acc_01194,0.06176802944428124,False
acc_01195,0.06176802944428124,False
acc_01196,0.06176802944428124,True
acc_01197,0.06176802944428124,False
acc_01198,0.06176802944428124,False
acc_01199,0.06176802944428124,False
acc_01200,0.06176802944428124,True
acc_01201,0.06176802944428124,False
acc_01202,0.06176802944428124,False
acc_01203,0.06176802944428124,False
acc_01204,0.06176802944428124,False
acc_01205,0.06176802944428124,False
acc_01206,0.06176802944428124,False
acc_01207,0.06176802944428124,False
acc_01208,0.06176802944428124,False
acc_01209,0.47764943524562553,True
acc_01210,0.06176802944428124,False
acc_01211,0.06176802944428124,False
acc_01212,0.06176802944428124,False
acc_01213,0.26171690973707035,False
acc_01214,0.06176802944428124,False
acc_01215,0.06176802944428124,False
acc_01216,0.06176802944428124,False
acc_01217,0.06176802944428124,True
acc_01218,0.06176802944428124,True
acc_01219,0.06176802944428124,False
acc_01220,0.06176802944428124,False
acc_01221,0.06176802944428124,True
acc_01222,0.06176802944428124,True
acc_01223,0.06176802944428124,False
acc_01224,0.06176802944428124,False
acc_01225,0.06176802944428124,False
acc_01226,0.06176802944428124,False
acc_01227,0.06176802944428124,False
acc_01228,0.6199725236345145,False
acc_01229,0.06176802944428124,False
acc_01230,0.06176802944428124,False
acc_01231,0.06176802944428124,False
acc_01232,0.06176802944428124,True
acc_01233,0.06176802944428124,False
acc_01234,0.06176802944428124,False
acc_01235,0.06176802944428124,False
acc_01236,0.06176802944428124,False
acc_01237,0.06176802944428124,False
acc_01238,0.06176802944428124,False
acc_01239,0.17200500682730874,False
acc_01240,0.06176802944428124,True
acc_01241,0.6199725236345145,False
acc_01242,0.0827153011708379,False
acc_01243,0.0827153011708379,False
acc_01244,0.24878424905145047,False
acc_01245,0.5006880770353644,False
acc_01246,0.35206592740730364,True
acc_01247,0.5006880770353644,True
acc_01248,0.22366490360960728,True
acc_01249,0.14953664447576417,False
acc_01250,0.6136230375431352,False
acc_01251,0.14953664447576417,False
acc_01252,0.14953664447576417,False
acc_01253,0.14953664447576417,False
acc_01254,0.14953664447576417,True
acc_01255,0.14953664447576417,False
acc_01256,0.14953664447576417,False
acc_01257,0.14953664447576417,False
acc_01258,0.2303893506117877,False
acc_01259,0.14953664447576417,False
acc_01260,0.264069015138868,False
acc_01261,0.11647877714721323,True
acc_01262,0.14953664447576417,False
acc_01263,0.14953664447576417,True
acc_01264,0.14953664447576417,False
acc_01265,0.14953664447576417,False
acc_01266,0.14953664447576417,False
acc_01267,0.14953664447576417,False
acc_01268,0.14953664447576417,False
acc_01269,0.14953664447576417,True
acc_01270,0.14953664447576417,False
acc_01271,0.14953664447576417,False
acc_01272,0.14953664447576417,False
acc_01273,0.14953664447576417,False
acc_01274,0.14953664447576417,False
acc_01275,0.14953664447576417,False
acc_01276,0.14953664447576417,False
acc_01277,0.14953664447576417,True
acc_01278,0.14953664447576417,False
acc_01279,0.14953664447576417,False
acc_01280,0.14953664447576417,True
acc_01281,0.14953664447576417,False
acc_01282,0.14953664447576417,False
acc_01283,0.14953664447576417,False
acc_01284,0.09640623997629084,False
acc_01285,0.14953664447576417,True
acc_01286,0.14953664447576417,False
acc_01287,0.14953664447576417,True
acc_01288,0.264069015138868,False
acc_01289,0.14953664447576417,False
acc_01290,0.14953664447576417,False
acc_01291,0.14953664447576417,False
acc_01292,0.14953664447576417,False
acc_01293,0.09640623997629084,True
acc_01294,0.14953664447576417,False
acc_01295,0.6234799399000375,True
acc_01296,0.14953664447576417,True
acc_01297,0.14953664447576417,False
acc_01298,0.14953664447576417,False
acc_01299,0.14953664447576417,True
acc_01300,0.14953664447576417,True
acc_01301,0.14953664447576417,False
acc_01302,0.14953664447576417,False
acc_01303,0.21408158504333868,False
acc_01304,0.264069015138868,True
acc_01305,0.14953664447576417,False
acc_01306,0.14953664447576417,True
acc_01307,0.3530115884917398,True
acc_01308,0.16865934479505879,True
acc_01309,0.09640623997629084,False
acc_01310,0.16865934479505879,False
acc_01311,0.19008062610279935,False
acc_01312,0.19008062610279935,False
acc_01313,0.44476665559583667,False
acc_01314,0.44476665559583667,True
acc_01315,0.21127146553958792,False
acc_01316,0.0778067407463999,True
acc_01317,0.0778067407463999,False
acc_01318,0.0778067407463999,False
acc_01319,0.0778067407463999,True
acc_01320,0.6225344349788272,False
acc_01321,0.248384731166421,True
acc_01322,0.055320998130788446,False
acc_01323,0.055320998130788446,False
acc_01324,0.055320998130788446,False
acc_01325,0.055320998130788446,False
acc_01326,0.28233150368848847,False
acc_01327,0.055320998130788446,False
acc_01328,0.055320998130788446,False
acc_01329,0.055320998130788446,False
acc_01330,0.055320998130788446,False
acc_01331,0.055320998130788446,False
acc_01332,0.6545379242911825,False
acc_01333,0.04778180449271001,False
acc_01334,0.4609988308147455,True
acc_01335,0.045460976644238454,False
acc_01336,0.6189846517009463,True
acc_01337,0.045460976644238454,False
acc_01338,0.045460976644238454,False
acc_01339,0.045460976644238454,True
acc_01340,0.045460976644238454,False
acc_01341,0.045460976644238454,False
acc_01342,0.5071224958370909,False
acc_01343,0.045460976644238454,False
acc_01344,0.40388911347085615,True
acc_01345,0.045460976644238454,False
acc_01346,0.045460976644238454,False
acc_01347,0.045460976644238454,True
acc_01348,0.045460976644238454,False
acc_01349,0.045460976644238454,False
acc_01350,0.045460976644238454,False
acc_01351,0.045460976644238454,False
acc_01352,0.045460976644238454,False
acc_01353,0.045460976644238454,False
acc_01354,0.16754685497068078,True
acc_01355,0.045460976644238454,True
acc_01356,0.045460976644238454,False
acc_01357,0.045460976644238454,False
acc_01358,0.045460976644238454,False
acc_01359,0.045460976644238454,False
acc_01360,0.045460976644238454,False
acc_01361,0.045460976644238454,False
acc_01362,0.045460976644238454,False
acc_01363,0.045460976644238454,True
acc_01364,0.045460976644238454,True
acc_01365,0.4662079096467201,False
acc_01366,0.045460976644238454,False
acc_01367,0.045460976644238454,True
acc_01368,0.045460976644238454,False
acc_01369,0.4662079096467201,True
acc_01370,0.045460976644238454,False
acc_01371,0.045460976644238454,False
acc_01372,0.045460976644238454,False
acc_01373,0.045460976644238454,False
acc_01374,0.045460976644238454,True
acc_01375,0.045460976644238454,False
acc_01376,0.045460976644238454,False
acc_01377,0.236588893343805,True
acc_01378,0.045460976644238454,False
acc_01379,0.045460976644238454,True
acc_01380,0.045460976644238454,False
acc_01381,0.045460976644238454,False
acc_01382,0.045460976644238454,False
acc_01383,0.045460976644238454,False
acc_01384,0.045460976644238454,False
acc_01385,0.045460976644238454,False
acc_01386,0.045460976644238454,False
acc_01387,0.045460976644238454,False
acc_01388,0.16754685497068078,False
acc_01389,0.045460976644238454,False
acc_01390,0.045460976644238454,False
acc_01391,0.11105916842605769,False
acc_01392,0.045460976644238454,False
acc_01393,0.045460976644238454,False
acc_01394,0.045460976644238454,False
acc_01395,0.045460976644238454,True
acc_01396,0.045460976644238454,False
acc_01397,0.045460976644238454,False
acc_01398,0.46144830559298455,True
acc_01399,0.045460976644238454,True
acc_01400,0.045460976644238454,True
acc_01401,0.045460976644238454,False
acc_01402,0.045460976644238454,False
acc_01403,0.045460976644238454,True
acc_01404,0.045460976644238454,False
acc_01405,0.045460976644238454,True
acc_01406,0.045460976644238454,False
acc_01407,0.045460976644238454,True
acc_01408,0.045460976644238454,False
acc_01409,0.045460976644238454,False
acc_01410,0.045460976644238454,False
acc_01411,0.045460976644238454,True
acc_01412,0.045460976644238454,True
acc_01413,0.045460976644238454,False
acc_01414,0.045460976644238454,False
acc_01415,0.045460976644238454,False
acc_01416,0.045460976644238454,False
acc_01417,0.045460976644238454,False
acc_01418,0.045460976644238454,False
acc_01419,0.045460976644238454,True
acc_01420,0.045460976644238454,False
acc_01421,0.045460976644238454,False
acc_01422,0.045460976644238454,False
acc_01423,0.46144830559298455,False
acc_01424,0.045460976644238454,False
acc_01425,0.045460976644238454,False
acc_01426,0.38452669125740213,False
acc_01427,0.045460976644238454,False
acc_01428,0.045460976644238454,False
acc_01429,0.045460976644238454,False
acc_01430,0.045460976644238454,False
acc_01431,0.045460976644238454,False
acc_01432,0.045460976644238454,False
acc_01433,0.045460976644238454,False
acc_01434,0.045460976644238454,False
acc_01435,0.045460976644238454,False
acc_01436,0.045460976644238454,False
acc_01437,0.045460976644238454,False
acc_01438,0.045460976644238454,True
acc_01439,0.045460976644238454,False
acc_01440,0.045460976644238454,False
acc_01441,0.46144830559298455,True
acc_01442,0.045460976644238454,False
acc_01443,0.045460976644238454,False
acc_01444,0.045460976644238454,True
acc_01445,0.045460976644238454,False
acc_01446,0.045460976644238454,False
acc_01447,0.045460976644238454,True
acc_01448,0.4609988308147455,True
acc_01449,0.045460976644238454,False
acc_01450,0.045460976644238454,False
acc_01451,0.045460976644238454,False
acc_01452,0.045460976644238454,False
acc_01453,0.045460976644238454,False
acc_01454,0.045460976644238454,False
acc_01455,0.045460976644238454,False
acc_01456,0.045460976644238454,False
acc_01457,0.045460976644238454,False
acc_01458,0.045460976644238454,False
acc_01459,0.46144830559298455,True
acc_01460,0.045460976644238454,True
acc_01461,0.045460976644238454,False
acc_01462,0.045460976644238454,False
acc_01463,0.045460976644238454,True
acc_01464,0.045460976644238454,False
acc_01465,0.16754685497068078,False
acc_01466,0.045460976644238454,False
acc_01467,0.045460976644238454,False
acc_01468,0.045460976644238454,False
acc_01469,0.045460976644238454,True
acc_01470,0.045460976644238454,False
acc_01471,0.16754685497068078,True
acc_01472,0.045460976644238454,False
acc_01473,0.045460976644238454,False
acc_01474,0.045460976644238454,False
acc_01475,0.045460976644238454,False
acc_01476,0.045460976644238454,True
acc_01477,0.045460976644238454,False
acc_01478,0.045460976644238454,False
acc_01479,0.045460976644238454,False
acc_01480,0.045460976644238454,False
acc_01481,0.045460976644238454,False
acc_01482,0.045460976644238454,True
acc_01483,0.045460976644238454,False
acc_01484,0.045460976644238454,False
